Form ID	Editor ID	Leaf Amplitude	Leaf Frequency	Trunk Flexibility	Branch Flexibility	Leaf Flexibility	Trunk Amplitude	Front Amplitude	Back Amplitude	Side Amplitude	Front Frequency	Back Frequency	Side Frequency
FormID: 001AD535	Cambridge03_Bld04LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AD534	Cambridge03_Bld03LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AD533	Cambridge03_Bld02LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AD532	Cambridge03_Bld01LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AD531	Cambridge02_Bld01LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AD2CE	VltSignNavWallObservation01HydroponicsLab	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AD2CD	VltSignNavWallObservation02Vault81Depot	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AD2CC	VltSignNavWallObservation03OversOffice	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AD002	InsGreebleLg02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ACFFE	InsGreebleLg01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ACD35	ResNCAAddonbaySteepleSM01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ACD33	ResNCAAddonSteepelRoof	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ACD31	ResNCAAddonSteepel01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ACD2E	ResNCABaseCorner02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ACD2D	ResNCA2FLWallBCorner02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ACD2C	ResNCA1FLWallACorner02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ACD25	ResNCAAddonbayWindowRailing01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ACC3B	NorthEndBlock08RoofCustom01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AC939	Bld02CornerBrickACom01RRWoodChunk01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AC904	GreebLarge10	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AC903	GreebLarge09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AC902	GreebLarge08	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AC0BA	Gurney02Static	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ABE3F	MetalShelf01_Broken04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ABE3D	MetalShelf01_Broken03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ABE3A	MetalShelf01_Broken02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ABE38	MetalShelf01_Broken01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ABE37	MetalShelf_Piece	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ABE35	MetalShelf04_Broken03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ABE33	MetalShelf04_Broken02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ABE31	MetalShelf04_Broken01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ABC6C	PrySmRoomDoorway01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001ABC08	GrassMoundSmall02_BlastedForestGrass01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AB96D	DirtCliffMedium01_RubbleRocksGrassNF01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AB35B	VltSignNav01ResDoor01Residential	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AB304	VltSignNav01ResDoor01Lavatory	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AB2E7	Tank01_obstacle	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AAE17	PreWarGrassClump02	3.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AAE16	PreWarGrassClump01	3.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AAE14	GrassMoundSmall03_BlastedForest	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AAE0F	USSConstitutionIntEngineStatic02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001AA4D8	Protectron	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97F5	DirtCliffShort01PreWar	9.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97F4	DirtCliffMedium01	9.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97F3	DirtCliffShort01	9.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97F2	RiverTranStraight01_Grass	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97F1	CoastDune02	9.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97F0	CoastDune01	9.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97EF	EmbSmThin04_Half_GrassOBJ	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97EE	EmbSmThin04_GrassOBJ	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97ED	EmbSmThin03_Half_GrassOBJ	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97EC	EmbSmThin03_GrassOBJ	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97EB	EmbSmThin02_Half_GrassOBJ	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97EA	EmbSmThin02_GrassOBJ	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97E9	EmbSmThin01_Half_GrassOBJ	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97E8	EmbSmThin01_GrassOBJ	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97E7	EmbLgShort01_GrassOBJ	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97E6	TreeClusterMound02_NF	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97E5	TreeClusterMound02_Forest	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97E3	TreeClusterMound02_Marsh	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97E1	TreeClusterMound01_Marsh	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97E0	TreeClusterMound02	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97DF	TreeClusterMound01	0.000000	0.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97DE	TreeCedarShrub03	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97DD	TreeCedarShrub02	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97DC	TreeCedarShrub01	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97DB	TreeSapling04	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97DA	TreeSapling03	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97D9	TreeSapling02	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97D8	TreeSapling01	15.000000	4.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97D6	GrassMoundSmall03_Dirt01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97D5	GrassMoundSmall03_Grass01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97D4	GrassMoundSmall02_Grass01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97D3	GrassMoundSmall01_Grass01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97D2	GrassMoundFull03_NF	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97D1	GrassMoundFull02_Dirt01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97CF	GrassMoundFull01_BlastedForest_Grass	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97CE	GrassMoundSmall03_DirtGravel01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97CD	GrassMoundSmall02_DirtGravel01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97CC	GrassMoundSmall01_DirtGravel01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97CB	GrassMoundFull11	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97CA	GrassMoundFull10	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97C9	GrassMoundFull09	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97C8	GrassMoundFull03	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97C7	GrassMoundFull02	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97C6	GrassMoundFull01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97C2	ECliffGrassStr02_RubbleRock01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97BF	ECliffGrassStr02_RiverBedSlit	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97BD	ECliffGrassStr02_RiverbedRocks01Wet	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97BB	ECliffGrassStr02_RiverbedRocks01WetCW01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97B9	ECliffGrassStr02_NF01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97B7	ECliffGrassStr02_MuddyLeavesWet01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97B5	ECliffGrassStr02_Marsh	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97B3	ECliffGrassStr02_Gravel	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97B1	ECliffGrassStr02_GravelEroded	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97AF	ECliffGrassStr02_ForestFloor01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97AD	ECliffGrassStr02_Default	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97AB	ECliffGrassStr02_CrackedMud	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97AA	ECliffGrassStr02_CliffEroded	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97A7	ECliffGrassStr02_BlastedForest_GrassDirt	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97A6	ECliffGrassStr02	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97A4	ECliffGrassStr01_RubbleRock01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97A2	ECliffGrassStr01_RootsEroded	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A97A0	ECliffGrassStr01_RiverBedSlit	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A979D	ECliffGrassStr01_RiverbedRocks01Wet	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A979B	ECliffGrassStr01_RiverbedRocks01WetCWDefault01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9798	ECliffGrassStr01_NF_RubbleRocks	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9795	ECliffGrassStr01_NF_RubbleDirt01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9792	ECliffGrassStr01_NF_DriedGrassRubble	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A978F	ECliffGrassStr01_NF_Dirt01Rubble	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A978D	ECliffGrassStr01_NF_Dirt01DriedGrass01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A978B	ECliffGrassStr01_MuddyLeavesWet01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9789	ECliffGrassStr01_Marsh	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9787	ECliffGrassStr01_Leaves	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9785	ECliffGrassStr01_Gravel	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9783	ECliffGrassStr01_GravelEroded	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9781	ECliffGrassStr01_ForestFloor	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A977F	ECliffGrassStr01_ForestFloor01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A977D	ECliffGrassStr01_Default	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A977B	ECliffGrassStr01_CrackedMud01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A977A	ECliffGrassStr01_CliffEroded	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9778	ECliffGrassStr01_BlastedForest_GrassDirt	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9777	ECliffGrassStr01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9775	ECliffGrassIsland01_NF	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9773	ECliffGrassIsland01_Default	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9770	ECliffGrassIsland01_BlastedForest_GrassDirt	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A976E	ECliffGrassCurved01PreWar	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A976D	ECliffGrassIsland01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A976B	ECliffGrassCurved01_RootsEroded	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9769	ECliffGrassCurved01_RiverBedSlit	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9766	ECliffGrassCurved01_NF_RockDirt	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9763	ECliffGrassCurved01_NF_GrassRock	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9760	ECliffGrassCurved01_NF_GrassGravel	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A975E	ECliffGrassCurved01_NF_GrassDirt	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A975C	ECliffGrassCurved01_NF_DirtGravel	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A975A	ECliffGrassCurved01_Leaves	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9758	ECliffGrassCurved01_ForestFloor	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9756	ECliffGrassCurved01_Default	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9754	ECliffGrassCurved01_CrackedMud01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9752	ECliffGrassCurved01_BlastedForest	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9751	ECliffGrassCurved01	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A974F	DirtCliffMedium01PreWar	9.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A974D	DirtCliffMedium01_Wet	9.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A974B	DirtCliffMedium01_RubbleRocksNF01	9.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9749	DirtCliffMedium01_RiverbedRocks02Wet_ForestFloor	9.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9748	DirtCliffMedium01_RiverbedRocks02	9.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9746	DirtCliffMedium01_NF	9.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9744	DirtCliffMedium01_NF_RiverbedRocks02Wet	9.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9742	DirtCliffMedium01_BlastedForest_GrassDirt	5.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9740	DirtCliffShort01_GravelRubbleRocks	9.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A973D	DirtCliffShort01_GravelRubbleRocksPW	9.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A973B	DirtCliffShort01_RiverbedRocks02Wet	9.000000	3.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9692	BldgShellFloorConcreteAngleA01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A9592	WorkshopBorderRedRocket01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A78C6	ConWallPanel10	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A78C1	ConWallPanel09	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A78C0	ConWallPanel08	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A78BF	ConWallPanel07	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A78BE	ConWallPanel06	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A78B9	ConWallPanel05	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A78B6	ConWallPanel04	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A78B5	ConWallPanel03	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A78B3	ConWallPanel02	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A78B2	ConWallPanel01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A78A3	GreebGenerator01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A7887	LightFixture03ON	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A6031	VltHallUtilDoor01Flip	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A6019	VltSignNav04HallsLavatory	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A5FFC	VltCoverWall_02NoLights	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A5FFB	VltCoverWin_02NoLights	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A5FE5	VltCeiling03UtilNoLight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A5FCF	VltLight04SpotNoBackQuadLit	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A5FCE	VltLight04SpotNoBackQuadUnlit	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A5FB4	VltCeiling10UtilSmallSimple	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A5FA1	VltCeiling10UtilSmall	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A5FA0	VltCeiling07UtilHalfCross	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A5F74	VltLight02FluorResHallHalfLit	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A5F73	VltLight02FluorResHallHalf	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A5F63	VltHallUtilWallTransR01Half	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A5F62	VltHallUtilWallTransL01Half	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A32E2	OcclusionBoxTestDUPLICATE000	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A30C7	WorkshopBorderSanctuary01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A305A	SportsCar04_Static	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A3059	SportsCar03_Static	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A3058	SportsCar02_Static	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A3057	SportsCar01_Static	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A303B	OcclusionBoxTest	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 001A0D2D	SynthDead01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019EAEC	Cambridge11_Bld01LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019EAE6	Cambridge10_Bld02LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019EAE4	Cambridge10_Bld03LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019EAE2	Cambridge10_Bld01LOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019EADD	XMarkerMultiRefLOD	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019D5DA	SupermutantDead01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019D5D6	BostonePublicLibraryVendingMachine	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019D3E1	HighTechCounter_Long01_Closed	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019D2F7	Tank01	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB86	VltSignNavWallPlacard05ReactorLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB85	VltSignNavWallPlacard05ReactorRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB84	VltSignNavWallPlacard06ClinicLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB83	VltSignNavWallPlacard06ClinicRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB82	VltSignNavWallPlacard07HydroponicsLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB81	VltSignNavWallPlacard07HydroponicsRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB80	VltSignNavWallPlacard08CommissaryLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB7F	VltSignNavWallPlacard08CommissaryRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB7E	VltSignNavWallPlacard09StorageLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB7D	VltSignNavWallPlacard09StorageRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB7C	VltSignNavWallPlacard10CafeteriaLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB7A	VltSignNavWallPlacard10CafeteriaRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB79	VltSignNavWallPlacard10BarberLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB78	VltSignNavWallPlacard10BarberRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB77	VltSignNavWallPlacard11LavatoryLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB76	VltSignNavWallPlacard11LavatoryRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB75	VltSignNavWallPlacard12OverseerLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB74	VltSignNavWallPlacard12OverseerRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB73	VltSignNavWallPlacard13ResidentialLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB72	VltSignNavWallPlacard13ResidentialRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB71	VltSignNavWallPlacard14AtriumLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB70	VltSignNavWallPlacard14AtriumRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB6F	VltSignNavWallPlacard15ResearchLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB6E	VltSignNavWallPlacard15ResearchRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB6D	VltSignNavWallPlacard16ObservationLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB6C	VltSignNavWallPlacard16ObservationRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB69	VltSignNavWallPlacard17ExitZoneLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB68	VltSignNavWallPlacard17ExitZoneRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB67	VltSignNavWallPlacard18MaintenanceLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB66	VltSignNavWallPlacard18MaintenanceRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB65	VltSignNav01ResDoor01Research	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB64	VltSignNav01ResDoor01Observation	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB62	VltSignNav01ResDoor01Maintenance	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB61	VltSignNavWallPlacard04ClassRoomRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB60	VltSignNavWallPlacard04ClassRoomLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB3F	VltSignNavWallPlacard03ElevatorRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB3E	VltSignNavWallPlacard03ElevatorLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB3C	VltSignNav01ResDoor01ExitZone	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB3B	VltSignNav04HallsObservation	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB3A	VltSignNav04HallsExitZone	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB39	VltSignNav04HallsMaintenance	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB38	VltSignNavWallPlacard01SecurityRight	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB37	VltSignNavWallPlacard01SecurityLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
FormID: 0019CB36	VltSignNavWallPlacard02ScreeningLeft	1.000000	1.000000	--	--	--	--	--	--	--	--	--	--
